MeasureID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201400554,2014,15,3,KERN,2014-11-04,Southern Kern Unified,0,Measure,D,"To construct a new elementary school, provide modern classrooms and career technical/support facilities at Rosamond High, construct new libraries and science labs, replace outdated portables with modern classrooms and technology throughout the District, improve student safety, and qualify for up to $44 million in State matching grants, shall the Southern Kern Unified School District be authorized to issue $28.4 million in bonds at legal interest rates, with annual audits, a Citizen's Oversight Committee, and no money for administrative salaries?",11,GO Bond,10,Education,1874,1410,3284,0.5706455542021924,F,1,PassF,0,201400533,1874,1410,3284,0.5706455542021924,1,PassF,10,10
201400555,2014,39,3,SAN JOAQUIN,2014-11-04,Stockton City Unified,0,Measure,E,"To increase student access to computers; maintain and upgrade educational technology; upgrade classroom security systems for increased student safety; upgrade technology servers, routers, switches and storage area networks; and significantly reduce borrowing costs, shall Stockton Unified School District issue $114,000,000 of short-term bonds with the interest rates at or below the legal limit, independent citizen oversight, and no money for administrator salaries, so long as all funds are spent locally and cannot be taken by the State?",11,GO Bond,10,Education,13960,6854,20814,0.6707024118381858,F,1,PassF,0,201400534,13960,6854,20814,0.6707024118381858,1,PassF,10,10
201400556,2014,31,3,PLACER,2014-11-04,Tahoe-Truckee Unified,0,Measure,E,"To improve Tahoe area schools with local funding that the State cannot take away, repair/replace roofs, plumbing and electrical systems, provide classrooms, science labs and technology meeting modern academic safety standards and providing a wellrounded education, construct, equip, repair, acquire school facilities/equipment to prepare students for college/high-demand jobs, shall Schools Facilities Improvement District No. 2 of the Tahoe-Truckee Unified School District issue $62,000,000 in bonds at legal rates with independent audits, citizen oversight, and no funds for administrators' salaries?",11,GO Bond,10,Education,1934,1254,3188,0.6066499372647428,F,1,PassF,1,201400535,2074,1367,3441,0.6027317640220866,1,PassF,10,10
201400557,2014,9,3,EL DORADO,2014-11-04,Tahoe-Truckee Unified,0,Measure,E,"To improve Tahoe area schools with local funding that the State cannot take away, repair/replace roofs, plumbing and electrical systems, provide classrooms, science labs and technology meeting modern academic safety standards and providing a well-rounded education, construct, equip, repair, acquire school facilities/equipment to prepare students for college/high-demand jobs, shall School Facilities Improvement District No. 2 of the Tahoe-Truckee Unified School District issue $62,000,000 in bonds at legal rates with independent audits, citizens oversight, and no funds for administrators’ salaries?”",11,GO Bond,10,Education,140,113,253,0.5533596837944664,F,1,PassF,1,201400535,2074,1367,3441,0.6027317640220866,1,PassF,10,10
201400558,2014,29,3,NEVADA,2014-11-04,Tahoe-Truckee Unified,0,Measure,U,"To improve Truckee area schools with funding that the State cannot take away, repair/replace roofs, plumbing and electrical systems, help local schools qualify for State matching funds, and construct, equip, repair/acquire classrooms, science labs, career technical education facilities to provide a well-rounded education and prepare students for college/high-demand jobs, shall School Facilities Improvement District No. 1 of the Tahoe-Truckee Unified School District issue $114,000,000 in bonds at legal rates with independent audits, citizen oversight, and no funds for administrators’ salaries?",11,GO Bond,10,Education,2700,2141,4841,0.5577360049576534,F,1,PassF,1,201400536,3018,2415,5433,0.5554942020982883,1,PassF,10,10
201400559,2014,31,3,PLACER,2014-11-04,Tahoe-Truckee Unified,0,Measure,U,"To improve Truckee area schools with funding that the State cannot take away, repair/replace roofs, plumbing and electrical systems, science labs, career technical education facilities to provide a well-rounded education and prepare students for college/high-demand jobs, shall School Facilities Improvement District No. 1 of the Tahoe-Truckee Unified School District issue $114 million in bonds at legal rates with independent audits, citizen oversight, and no funds for administrators' salaries?[",11,GO Bond,10,Education,318,274,592,0.5371621621621622,F,2,FailF,1,201400536,3018,2415,5433,0.5554942020982883,1,PassF,10,10
201400560,2014,54,3,TULARE,2014-11-04,Tipton Elementary,0,Measure,C,"To improve the quality of education with funding that cannot be taken by the State; increase student access to computers and modern technology; make health, safety and energy efficiency improvements; modernize outdated classrooms, restrooms and school facilities; and construct a multipurpose room for school and community use; shall the Tipton Elementary School District issue $3,300,000 of bonds at legal interest rates, have an independent citizens’ oversight committee and have NO money used for administrative salaries?",11,GO Bond,10,Education,211,142,353,0.5977337110481586,F,1,PassF,0,201400537,211,142,353,0.5977337110481586,1,PassF,10,10
201400561,2014,19,3,LOS ANGELES,2014-11-04,Torrance Unified,0,Measure,T,"To upgrade classrooms and science labs, improve technology, make student safety and security improvements, provide emergency safety and disaster equipment, repair roofs and plumbing, install low-water-usage irrigation systems, renovate or build facilities as needed, including high school auditoriums and auxiliary gyms, shall Torrance Unified School District issue $144.3 million in bonds under a no-tax-rate-increase financing plan, at legal interest rates, with citizen oversight and independent audits?",11,GO Bond,10,Education,21424,10689,32113,0.6671441472300937,F,1,PassF,0,201400538,21424,10689,32113,0.6671441472300937,1,PassF,10,10
201400562,2014,19,3,LOS ANGELES,2014-11-04,Torrance Unified,0,Measure,U,"To repair playgrounds and playfields to meet current health and safety standards, improve physical education facilities and restrooms, construct an aquatic facility to serve students and the community, and renovate and replace playgrounds and fields, shall Torrance Unified School District issue $50 million of bonds, at legal interest rates, with independent citizen oversight and no money for administrator salaries?",11,GO Bond,10,Education,19877,12138,32015,0.6208652194283929,F,1,PassF,0,201400539,19877,12138,32015,0.6208652194283929,1,PassF,10,10
201400563,2014,48,3,SOLANO,2014-11-04,Vacaville Unified,0,Measure,A,"To improve the quality of education; provide equity among district schools; replace roofing, renovate aging plumbing and inadequate electrical systems; increase student access to computers/technology; make security/safety improvements; upgrade/modernize/construct classrooms; and improve athletic fields/facilities for school and community use, shall the Vacaville Unified School District issue $194,000,000 of bonds at legal interest rates, have an independent citizens’ oversight committee and have NO money used for administrative salaries or be taken by the state?",11,GO Bond,10,Education,12095,7429,19524,0.6194939561565252,F,1,PassF,0,201400540,12095,7429,19524,0.6194939561565252,1,PassF,10,10
201400564,2014,37,3,SAN DIEGO,2014-11-04,Vallecitos Elementary,0,Measure,O,"To improve educational facilities with funding that cannot be taken by the State; repair or replace leaky roofs; increase student access to computers and modern technology; modernize outdated classrooms, restrooms and school facilities; replace outdated heating, ventilation and air-conditioning systems; and make health and safety improvements; shall the Vallecitos School District issue $2,000,000 of bonds at legal interest rates, have an independent citizens' oversight committee and with NO money used for administrative salaries?",11,GO Bond,10,Education,299,260,559,0.5348837209302325,F,2,FailF,0,201400541,299,260,559,0.5348837209302325,2,FailF,10,10
201400565,2014,48,3,SOLANO,2014-11-04,Vallejo City Unified,0,Measure,E,"To improve the quality of education in Vallejo schools, increase student safety, and improve student access to technology, by: repairing and upgrading classrooms, deteriorating restrooms, and leaky roofs; making handicapped accessibility improvements; new construction and updating all schools, utilities, heating ventilation/air conditioning, plumbing, security systems, fire safety systems; and upgrading technology infrastructure and science labs, shall Vallejo City Unified School District issue a total of 239 million dollars in bonds, within legal interest rates, and with citizen oversight?",11,GO Bond,10,Education,13392,8384,21776,0.6149889786921381,T,2,FailT,0,201400542,13392,8384,21776,0.6149889786921381,2,FailT,10,10
201400566,2014,57,3,YOLO,2014-11-04,Washington Unified,0,Measure,V,"To protect quality education locally with funding that cannot be taken by the State, shall Washington Unified School District reconstruct, renovate and repair aging elementary school classrooms and other school facilities, remove dry rot/mold and replace leaking roofs/windows, make classrooms accessible for disabled students; and provide up-to-date classrooms, science/computer labs, career technology education facilities by issuing $49.8 million dollars in bonds at legal rates, with independent oversight, with no money for administrators and with all funds staying local?",11,GO Bond,10,Education,6118,2954,9072,0.6743827160493827,F,1,PassF,0,201400543,6118,2954,9072,0.6743827160493827,1,PassF,10,10
