MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201800574,2018,24,3,MERCED,2018-11-06,Atwater Elementary,0,M,E,"Shall Atwater Elementary School District issue $20 million in bonds at legal rates to relieve overcrowding and reduce class sizes by building a new school and, if funds remain, improve existing classrooms, restrooms, plumbing, HVAC, electrical, and safety/security systems, raising an average of approximately $1.4 million annually to repay issued bonds through maturity from levies of approximately $0.03 per $100 of assessed valuation, with citizens’ oversight, no money for administrators' salaries, and all money benefitting District schools?",11,GO Bond,10,Education,4516,3037,7553,0.5979081159804052,F,1.0,PassF,0,201800565,4516,3037,7553,0.5979081159804052,1.0,PassF,10,10
201800575,2018,24,3,MERCED,2018-11-06,Hilmar Unified,0,M,G,"To modernize/renovate classrooms, restrooms and school facilities to improve the quality of education, make health/safety improvements, and construct an elementary school to relieve student overcrowding, shall Hilmar Unified School District issue $31,000,000 of bonds, at legal rates, averaging approximately $1,700,000 annually while the bonds are outstanding at a projected average tax rate of 6 cents per $100 assessed value, with annual audits, independent citizens’ oversight committee, NO money for administrator salaries and all money staying local?",11,GO Bond,10,Education,1563,992,2555,0.6117416829745597,F,1.0,PassF,0,201800566,1563,992,2555,0.6117416829745597,1.0,PassF,10,10
201800576,2018,26,3,MONO,2018-06-05,Mammoth Unified,0,M,B,"To renovate and improve aging classrooms/schools, including deteriorating roofs, enhance safety/technology infrastructure, improve energy efficiency, construct and equip science labs, classrooms, school facilities, and qualify for State matching funds, shall Mammoth Unified School District issue $63.1 million in bonds, with legal rates, estimated repayment amounts averaging $3,675,000 raised annually for approximately 33 years, projected tax rates of 4 to 6 cents per $100 of assessed valuation, independent citizens' oversight, audits, and no money for operating expenses?",11,GO Bond,10,Education,1245,739,1984,0.6275201612903226,F,1.0,PassF,0,201800567,1245,739,1984,0.6275201612903226,1.0,PassF,10,10
201800577,2018,27,3,MONTEREY,2018-06-05,Monterey Peninsula Unified,0,M,I,"To repair/update classrooms, science labs/school facilities for 21st century learning, make essential school safety/security improvements, replace aging plumbing, gas, sewer/electrical systems, repair, acquire, construct classrooms, athletic facilities, science labs, equipment, sites/facilities, shall this Monterey Peninsula Unified School District  measure be adopted to issue $213,000,000 in bonds at legal rates, levy approximately 6 cents/$100 assessed value ($12,500,000 annually) while bonds are outstanding, with citizen oversight, audits, no funds for administrators, all for local schools?",11,GO Bond,10,Education,11087,4708,15795,0.7019309908198798,F,1.0,PassF,0,201800568,11087,4708,15795,0.7019309908198798,1.0,PassF,10,10
201800578,2018,27,3,MONTEREY,2018-06-05,Soledad Unified,0,M,G,"To renovate classrooms and schools including repair of leaky roofs, replacement of outdated plumbing and completion of Main Street Middle School improvements, shall Soledad Unified School District issue $25.21 million in general obligation bonds at legal rates, raising between $1.0 to $2.5 million annually for 27 years to repay bonds from tax levies estimated at 6 cents per $100 of assessed valuation, with citizen oversight, annual audits, and no projected increase in the District’s current bond tax rate?",11,GO Bond,10,Education,849,620,1469,0.5779441797140912,F,1.0,PassF,0,201800569,849,620,1469,0.5779441797140912,1.0,PassF,10,10
201800579,2018,27,3,MONTEREY,2018-11-06,South Monterey Joint Union High,0,M,Q,"To upgrade emergency communication systems, safety door locks, security cameras, lighting, repair deteriorating classrooms, restrooms, replace outdated/unsafe portables, electrical wiring, earthquake retrofit classrooms/buildings, construct, acquire, repair classrooms, facilities/equipment, shall this South Monterey County Joint Union High School District measure authorizing $20,000,000 in bonds at legal rates, levying 2 cents/$100 assessed valuation, raising approximately $1,400,000 annually  for local schools while bonds are outstanding, be adopted, requiring citizen oversight, audits, without increasing current tax rates?",11,GO Bond,10,Education,3612,2370,5982,0.6038114343029087,F,1.0,PassF,1,201800570,3627,2413,6040,0.6004966887417219,1.0,PassF,10,10
201800580,2018,27,3,MONTEREY,2018-11-06,South Monterey Joint Union High,0,M,R,"To upgrade academic, vocational/agriculture education classrooms, replace outdated science, technology/computer labs, provide classrooms for technology careers, remove hazardous materials like asbestos/lead paint, construct, acquire, repair classrooms, facilities/equipment, shall this South Monterey County Joint Union High School District measure authorizing $20,000,000 in bonds at legal rates, levying 2-cents/$100 assessed valuation, approximately $1,400,000 annually for local schools while bonds are outstanding, be adopted, requiring citizen oversight, audits, without increasing current tax rates?",11,GO Bond,10,Education,3643,2333,5976,0.6096050870147256,F,1.0,PassF,1,201800571,3660,2374,6034,0.6065628107391449,1.0,PassF,10,10
201800581,2018,29,3,NEVADA,2018-06-05,Grass Valley Elementary,0,M,D,"To repair aging classrooms / leaky roofs / old facilities, and provide a safe, quality learning environment for current and future students, shall Grass Valley Elementary School District’s measure to issue $18.8 million in bonds at legal interest rates, with projected tax rates of 2.4¢ per $100 of assessed property valuation while bonds are outstanding (averaging approximately $1.05 million annually), and requiring audits / oversight, all funds spent locally on elementary / middle schools, and no money for administrators' salaries / pensions be adopted?",11,GO Bond,10,Education,5747,3339,9086,0.6325115562403698,F,1.0,PassF,0,201800572,5747,3339,9086,0.6325115562403698,1.0,PassF,10,10
201800582,2018,29,3,NEVADA,2018-11-06,Tahoe-Truckee Unified,0,M,AA,"To ensure all students receive a well-rounded, high quality education to prepare them for college, university and careers; maintain and prevent cuts in science, technology, music, art, honors and career/job training programs, shall Tahoe Truckee Unified School District renew and increase its expiring parcel tax at the rate of $148 generating $5,600,000 annually for 9 years; requiring citizens oversight, independent audits, senior exemptions, and funds used in Tahoe Truckee Unified School District, be adopted?",3,Property Tax,10,Education,6321,1717,8038,0.7863896491664594,T,1.0,PassT,1,201800573,10854,3023,13877,0.7821575268429776,1.0,PassT,1,10
201800583,2018,30,3,ORANGE,2018-11-06,Los Alamitos Unified,0,M,G,"To renovate, construct, acquire classrooms, science labs, instructional technology/equipment for student achievement in math, science, arts, engineering/careers; repair/upgrade 50 year old high school classrooms/school facilities, deteriorating roofs, plumbing, sewer/electrical systems; improve student safety, shall this Los Alamitos Unified School District measure authorizing $97,000,000 in bonds at legal rates, levying approximately 3 cents/$100 assessed value ($6,200,000 annually) while bonds are outstanding be adopted, funds for local schools only, with taxpayer oversight, no administrator salaries?",11,GO Bond,10,Education,11280,7925,19205,0.5873470450403541,F,1.0,PassF,0,201800574,11280,7925,19205,0.5873470450403541,1.0,PassF,10,10
201800584,2018,30,3,ORANGE,2018-11-06,Lowell Joint Elementary,0,M,LL,"To repair and modernize aging classrooms/school facilities at local elementary/intermediate schools, repair termite damage, dry rot, deteriorating roofs, plumbing, and electrical, improve student safety/security, and upgrade classrooms, science labs, and facilities to support student achievement in math, science, technology, and arts, shall Lowell Joint School District issue $48,000,000 in bonds at legal rates, an estimated 3 cents per $100 assessed valuation ($3,000,000 annually) for approximately 33 years, with citizen oversight and all money locally controlled?",11,GO Bond,10,Education,3298,1596,4894,0.6738863914997957,F,1.0,PassF,1,201800552,10962,8982,19944,0.5496389891696751,2.0,FailF,10,10
201800585,2018,30,3,ORANGE,2018-11-06,Newport-Mesa Unified,0,M,H,"Should term limits be implemented for the Board of Education of the Newport-Mesa Unified School District with that limit being three consecutive four-year terms, and after a Board member has served three consecutive full terms, that Board member will be permitted to serve again on the Board after having a break in service?",70,Ordinance,45,Governance: Political Reform/Term Limits,61747,11840,73587,0.8391020153016158,M,1.0,Pass,0,201800575,61747,11840,73587,0.8391020153016158,1.0,Pass,70,40
201800586,2018,30,3,ORANGE,2018-11-06,Santa Ana Unified,0,M,I,"To update classrooms, science labs and facilities that prepare students for college and careers in math, science, technology, arts and skilled trades, improve student safety and security, repair/replace deteriorating roofs, plumbing and electrical systems and remove asbestos; shall Santa Ana Unified School District issue $232 million in bonds at legal rates, levying 2 cents per $100 of assessed value ($14 million annually) while bonds are outstanding, with citizen oversight, annual audits, and all funds used for local schools?",11,GO Bond,10,Education,31307,13008,44315,0.7064650795441724,F,1.0,PassF,0,201800576,31307,13008,44315,0.7064650795441724,1.0,PassF,10,10
201800587,2018,31,3,PLACER,2018-06-05,Sierra Joint Community College,0,M,E,"To bring older buildings to code/standards for continued use, improve workforce job training facilities to affordably prepare, train/retrain students/veterans for quality jobs, repair, construct, acquire classrooms, facilities, equipment, shall the measure for Sierra Joint Community College District to issue $350,000,000 in bonds at legal rates and levy on average 1.7 cents/$100 assessed value ($18,000,000 annually) while bonds are outstanding be adopted, with taxpayer oversight/audits, no money for administrator salaries/pensions, all funds used locally?",11,GO Bond,10,Education,55302,44423,99725,0.554544998746553,F,1.0,PassF,1,201800506,60579,48415,108994,0.5558012367653266,1.0,PassF,10,10
