MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,Passfail_sum,typerec,topicrec
201600795,2016,43,3,SANTA CLARA,2016-06-07,Moreland Elementary,0,M,G,"To maintain quality education at our neighborhood elementary and middle schools by attracting and retaining quality teachers, strengthening strong reading, math and science, maintaining music and art programs, keeping school libraries open, class sizes small and campuses clean and safe, shall Moreland School District renew its expiring school parcel tax at $142 per year for eight years, with an exemption for seniors, a citizens’ oversight committee, no money for administrator salaries, and every dollar benefiting Moreland schools?",3,Property Tax,10,Education,8182,2922,11104,0.7368515850144092,T,1,PassT,0,201600758,8182,2922,11104,0.7368515850144092,1,PassT,1,10
201600796,2016,43,3,SANTA CLARA,2016-06-07,Alum Rock Union Elementary,0,M,I,"To improve local neighborhood schools, fix leaky, deteriorated roofs, improve fire safety, repair/upgrade classrooms, improve student safety and security, renovate outdated restrooms, upgrade heating/ventilation/electrical systems for energy efficiency, and computer technology, shall $139,999,671.60 of Alum Rock Union Elementary School District bonds approved by the voters in June 2008, be reapproved at legal rates to renovate, acquire, construct, repair classrooms, sites, facilities/equipment, with independent audits, citizens’ oversight, no money for administrators’ salaries and all money controlled locally?",11,GO Bond,10,Education,12461,3363,15824,0.7874747219413549,F,1,PassF,0,201600759,12461,3363,15824,0.7874747219413549,1,PassF,10,10
201600797,2016,43,3,SANTA CLARA,2016-06-07,Franklin-Mckinley Elementary,0,M,H,"To upgrade/renovate classrooms/school facilities and improve the quality of education with funding that cannot be taken by the State, shall Franklin-McKinley School District construct classrooms, improve student access to modern technology, replace leaky roofs, old portable classrooms, outdated electrical/plumbing systems, improve safety/access for students with disabilities, acquire, construct, repair classrooms, sites, facilities/equipment by issuing $67,400,000 of bonds at legal rates, with independent citizens’ oversight, annual audits, and no money for administrative salaries?",11,GO Bond,10,Education,10443,2914,13357,0.7818372389009508,F,1,PassF,0,201600760,10443,2914,13357,0.7818372389009508,1,PassF,10,10
201600798,2016,43,3,SANTA CLARA,2016-06-07,Gilroy Unified,0,M,E,"To improve the quality of local school facilities; renovate or replace leaky roofs; improve student access to computers and modern technology; renovate plumbing and sewer systems; make health, safety and security improvements; upgrade science labs and classrooms throughout the District; and construct a new elementary school, shall Gilroy Unified School District issue $170,000,000 of bonds, at legal rates, with an independent citizens’ oversight committee, NO money used for administrator salaries and all funds controlled locally?",11,GO Bond,10,Education,7748,4982,12730,0.6086410054988217,F,1,PassF,0,201600761,7748,4982,12730,0.6086410054988217,1,PassF,10,10
201600799,2016,43,3,SANTA CLARA,2016-11-08,Franklin-Mckinley Elementary,0,M,HH,"To improve the quality of education and enhance student achievement, by expanding counseling and tutoring programs for at-risk students; maintaining small class sizes in kindergarten through third grade; enhancing reading, science/math programs; retaining teachers; expanding student access to after school programs, shall Franklin-McKinley School District renew without increasing its expiring parcel tax at $72 annually for 9 years, with citizen oversight, audits and an exemption for senior citizen homeowners?",3,Property Tax,10,Education,18063,4418,22481,0.8034784929496019,T,1,PassT,0,201600762,18063,4418,22481,0.8034784929496019,1,PassT,1,10
201600800,2016,43,3,SANTA CLARA,2016-11-08,Los Altos Elementary,0,M,GG,"To continue excellent education for all local public elementary and junior high school students; maintain outstanding core academics, innovative science, technology, engineering and math programs; and attract and retain highly qualified teachers; shall Los Altos School District renew its expiring annual education parcel tax at $223 per parcel for eight years, providing approximately $2.8 million annually for local schools, with independent oversight, no funds for administrators’ salaries, exemptions for seniors, and all funds benefitting local public schools?",3,Property Tax,10,Education,15122,6195,21317,0.7093868743256556,T,1,PassT,0,201600763,15122,6195,21317,0.7093868743256556,1,PassT,1,10
201600801,2016,43,3,SANTA CLARA,2016-11-08,Oak Grove Elementary,0,M,EE,"To improve education and student achievement in neighborhood schools by maintaining small class sizes; hiring, retaining and training quality teachers; expanding science, technology, engineering, math, language, art, and music education; improving health, safety, security, and maintenance services; and providing before-/after-school programs; shall Oak Grove Elementary School District levy a parcel tax of $132 per parcel for nine years providing $3.1 million annually, exempting seniors, with annual audits, citizens’ oversight, and all funds used locally?",3,Property Tax,10,Education,24664,12732,37396,0.6595357792277249,T,2,FailT,0,201600764,24664,12732,37396,0.6595357792277249,2,FailT,1,10
201600802,2016,43,3,SANTA CLARA,2016-11-08,San Jose Unified,0,M,Y,"To improve education in local neighborhood schools by supporting core academic programs in reading, writing, math, the arts and science, preparing students for college and careers and attracting and retaining high performing teachers and educational staff, shall San Jose Unified School District authorize an annual $72 school parcel tax for 8 years, raising approximately $5 million annually, with independent citizen oversight, no funds for district office administrators’ salaries, a senior citizen exemption and all funds benefiting local neighborhood schools?",3,Property Tax,10,Education,64280,31494,95774,0.6711633637521666,T,1,PassT,0,201600765,64280,31494,95774,0.6711633637521666,1,PassT,1,10
201600803,2016,43,3,SANTA CLARA,2016-11-08,Sunnyvale Elementary,0,M,BB,"To renew the Sunnyvale School District parcel tax to support classroom programs including math, English, science and technology; to attract and retain quality teachers and keep class size small; shall Sunnyvale School District be authorized to renew its existing $59 per parcel tax providing $1 million annually for seven years beginning July 1, 2018, with exemptions for senior citizens and all expenditures audited and reviewed by a citizens’ oversight committee with no funds spent on administrators?",3,Property Tax,10,Education,19118,6577,25695,0.7440358046312512,T,1,PassT,0,201600766,19118,6577,25695,0.7440358046312512,1,PassT,1,10
201600804,2016,43,3,SANTA CLARA,2016-11-08,Campbell Union High,0,M,AA,"To improve local highs schools to better prepare students for 21st century careers, by modernizing classrooms, labs, and technology for career education in engineering, science, advanced math, coding and computer skills; repairing aging facilities, including leaky roofs, floors, electrical systems, and restrooms; making seismic upgrades, removing hazardous asbestos, and adding classrooms/school facilities to prevent overcrowding, shall the Campbell Union High School District issue $275 million in bonds, within legal rates, with annual financial audits and independent citizen’s oversight?",11,GO Bond,10,Education,57230,28090,85320,0.6707688701359588,F,1,PassF,0,201600767,57230,28090,85320,0.6707688701359588,1,PassF,10,10
201600805,2016,43,3,SANTA CLARA,2016-11-08,Campbell Union High,0,M,CC,"To continue providing high-quality education and to ensure equal access to a 21st-century education for all local students by repairing leaky roofs; upgrading fire alarms and security systems; upgrading science equipment and laboratories; providing access for students and teachers with disabilities; constructing new classrooms and facilities and modernizing old classrooms, shall Campbell Union Elementary School District issue $72 million in bonds at legal interest rates, with citizens’ oversight and financial audits with no funds for administrator salaries?",11,GO Bond,10,Education,24205,11062,35267,0.6863356679048402,F,1,PassF,0,201600768,24205,11062,35267,0.6863356679048402,1,PassF,10,10
201600806,2016,43,3,SANTA CLARA,2016-11-08,East Side Union High,0,M,Z,"To upgrade/construct science, technology and engineering classrooms; remove hazardous materials from school grounds; upgrade fire/security systems; and replace deteriorating roofs at Andrew Hill, Calero, Evergreen Valley, Foothill, Independence, James Lick, Mt. Pleasant, Oak Grove, Piedmont Hills, Santa Teresa, Silver Creek, Yerba Buena, W.C. Overfelt, alternative, adult and district charter schools, shall East Side Union High School District issue $510 million of bonds with independent citizen oversight, interest rates below legal limits, and no funds for administrators’ salaries?",11,GO Bond,10,Education,114080,43503,157583,0.7239359575588737,F,1,PassF,0,201600769,114080,43503,157583,0.7239359575588737,1,PassF,10,10
201600808,2016,43,3,SANTA CLARA,2016-11-08,San Jose-Evergreen Community College,0,M,X,"To repair/ upgrade classrooms to prepare students/ veterans for jobs/ university transfer by repairing/ building nursing, engineering, vocational, technology, science/ job training classrooms, improving campus, earthquake safety/ disabled access, remove asbestos/ lead paint, acquiring, constructing, repairing sites, facilities/ equipment, shall San Jose-Evergreen Community College District issue $748,000,000 in bonds at legal rates, no money for administrators’ salaries/ pensions, requiring citizen oversight, independent audits, all funds used locally?",11,GO Bond,10,Education,175265,95111,270376,0.6482269136313874,F,1,PassF,0,201600770,175265,95111,270376,0.6482269136313874,1,PassF,10,10
